Date,Fuel_Used_Liters,Coal_Mined_Tonnes,CO2_Emitted_kg,Trapped_Carbon_kg,Potential_CO2_from_Coal_kg
2015-08-15,11068.013495173884,26808.9689776048,29662.27616706601,9383139.142161679,34436120.65173336
2015-08-16,12596.331542354425,24710.20064918465,33758.16853350986,8648570.227214627,31740252.73387768
2015-08-17,12422.997669282557,24476.735455247643,33293.633753677255,8566857.409336675,31440366.692265596
2015-08-18,14501.518697049105,30920.26784117336,38864.070108091604,10822093.744410677,39717084.04198718
2015-08-19,16095.382402613475,36477.01995359895,43135.624839004115,12766956.983759632,46854732.13039785
2015-08-20,10195.207285107837,34629.9372021174,27323.155524089005,12120478.020741088,44482154.33611979
2015-08-21,11905.841122335105,27208.152175193798,31907.654207858082,9522853.261317829,34948871.46903643
2015-08-22,11282.432787690985,37644.27018611365,30236.91987101184,13175494.565139778,48354065.054062985
2015-08-23,10621.777447609593,23838.241182141785,28466.363559593712,8343384.413749624,30620220.79846112
2015-08-24,13853.474257930417,28081.01474771815,37127.31101125352,9828355.161701351,36070063.44344396
2015-08-25,9279.679198604601,28628.866879571735,24869.540252260333,10020103.407850107,36773779.50680989
2015-08-26,11652.319745780871,30509.464889226434,31228.216918692735,10678312.711229252,39189407.65021136
2015-08-27,13916.4556600949,27041.852261068623,37296.10116905433,9464648.291374018,34735259.22934265
2015-08-28,15242.542377736168,30419.313734119354,40850.01357233294,10646759.806941774,39073608.49147631
2015-08-29,8231.118243851492,26716.870792217058,22059.396893522,9350904.77727597,34317820.53260281
2015-08-30,8977.21068217235,21963.6986251108,24058.9246282219,7687294.518788778,28212370.883954816
2015-08-31,9198.055470237627,34999.49473543628,24650.78866023684,12249823.157402698,44956850.9876679
2015-09-01,11282.927625625469,30912.00623981786,30238.246036676257,10819202.183936251,39706472.015046045
2015-09-02,9658.36002188135,32186.05992744098,25884.404858642018,11265120.974604342,41342993.97679794
2015-09-03,10117.869557103548,33137.2200372209,27115.89041303751,11598027.013027314,42564759.137810245
2015-09-04,8835.24090937412,33007.470976409444,23678.445637122644,11552614.841743303,42398096.46919792
2015-09-05,11289.010040228406,35755.723794957594,30254.54690781213,12514503.328235157,45928227.21462303
2015-09-06,10321.716578738522,38664.40653770688,27662.200431019242,13532542.288197406,49664430.197684474
2015-09-07,11501.13306780242,32700.917576711683,30823.03662171049,11445321.15184909,42004328.62728616
2015-09-08,8844.903272073385,39039.420060014585,23704.34076915667,13663797.021005103,50146135.06708873
2015-09-09,10845.406634711477,36294.4734332258,29065.68978102676,12703065.70162903,46620251.124978535
2015-09-10,8874.22883545572,26995.466121267884,23782.933279021334,9448413.14244376,34675676.232768595
2015-09-11,10864.739872234924,28490.470439654393,29117.5028575896,9971664.653879037,36596009.279736064
2015-09-12,10765.837302763492,29717.132779348514,28852.44397140616,10400996.47277198,38171657.055073164
2015-09-13,8444.874731583106,37308.70102365283,22632.264280642725,13058045.358278489,47923026.46488205
2015-09-14,8594.601637765556,50663.796944049034,23033.53238921169,17732328.930417158,65077647.17463097
2015-09-15,8876.907163886952,45270.31033649393,23790.111199217034,15844608.617772875,58149713.62722645
2015-09-16,7289.41244938016,36152.0038411758,19535.62536433883,12653201.34441153,46437248.933990315
2015-09-17,13340.917691385594,39463.03351415251,35753.659412913395,13812061.729953377,50690266.548928894
2015-09-18,9594.472881838698,36666.27413505591,25713.18732332771,12833195.947269566,47097829.126479305
2015-09-19,7314.110691253532,37895.94456780024,19601.816652559468,13263580.598730084,48677340.7973394
2015-09-20,9316.095396910508,35155.17775351688,24967.135663720164,12304312.213730909,45156825.82439244
2015-09-21,14805.931474404024,46539.08529226125,39679.896351402786,16288679.852291437,59779455.05790957
2015-09-22,10621.44046451075,49111.338374268926,28465.46044488881,17188968.430994123,63083514.14174843
2015-09-23,10100.260486232544,40445.49281151038,27068.69810310322,14155922.484028634,51952235.516385086
2015-09-24,11799.140467249481,33195.01206829163,31621.69645222861,11618254.22390207,42638993.0017206
2015-09-25,10956.877085715958,36416.017341782324,29364.43058971877,12745606.069623813,46776374.27551939
2015-09-26,7832.135292368441,42274.978597691734,20990.12258354742,14796242.509192107,54302210.00873503
2015-09-27,10322.49948698833,42373.60579959295,27664.298625128726,14830762.029857531,54428896.64957714
2015-09-28,7614.558954560423,36214.4911614871,20407.017998221934,12675071.906520486,46517513.89693018
2015-09-29,8819.605773592812,41097.04070203546,23636.543473228736,14383964.245712413,52789148.78176455
2015-09-30,10134.53356479382,43443.78611376275,27160.549953647438,15205325.139816962,55803543.26312825
2015-10-01,7162.1434050606695,48663.492202571186,19194.544325562594,17032222.270899914,62508255.73420268
2015-10-02,8948.880347078439,44868.812316229225,23982.999330170216,15704084.310680227,57633989.42019644
2015-10-03,8770.113620423923,51100.54232507236,23503.904502736113,17885189.813775327,65638646.61655545
2015-10-04,8853.780797894915,54392.310991836035,23728.13253835837,19037308.84714261,69866923.46901338
2015-10-05,10411.330758218712,45587.44975195135,27902.36643202615,15955607.413182972,58557079.20638151
2015-10-06,7424.923401334339,44245.740812642616,19898.79471557603,15486009.284424916,56833654.07383944
2015-10-07,11995.803782199147,57972.815258199334,32148.754136293715,20290485.340369765,74466081.19915703
2015-10-08,12416.439553521173,47438.89401998265,33276.058003436745,16603612.906993924,60935259.3686677
2015-10-09,11681.285392947444,49982.378705703486,31305.84485309915,17493832.54699622,64202365.447476126
2015-10-10,12073.944684595903,56243.00614721092,32358.171754717023,19685052.15152382,72244141.39609241
2015-10-11,8727.262147689791,48933.94672280307,23389.062555808643,17126881.352981076,62855654.56544054
2015-10-12,10856.047135517396,42320.11704607064,29094.206323186623,14812040.966124725,54360190.34567774
2015-10-13,10604.08653606828,52571.63872558713,28418.95191666299,18400073.553955495,67528269.94301666
2015-10-14,10754.309761748797,52279.75417813647,28821.550161486775,18297913.96234776,67153344.24181628
2015-10-15,11226.078903063331,56253.55486632482,30085.89146020973,19688744.203213684,72257691.22579423
2015-10-16,11541.400665845214,59604.93834776762,30930.953784465175,20861728.421718664,76562543.3077075
2015-10-17,7643.23240555698,43046.073150300326,20483.862846892705,15066125.602605112,55292680.961560756
2015-10-18,10463.67799729256,63809.97497270516,28042.65703274406,22333491.240446806,81963912.85243978
2015-10-19,9780.868282062389,53163.41759016938,26212.726995927205,18607196.156559285,68288409.89457257
2015-10-20,12288.449419745275,59864.82173399929,32933.04444491734,20952687.60689975,76896363.51732208
2015-10-21,11351.668865039892,52853.17006248459,30422.472558306912,18498609.521869607,67889896.94526146
2015-10-22,8924.048431589134,58039.50995846158,23916.44979665888,20313828.48546155,74551750.54164389
2015-10-23,12320.731790141897,56570.97348217274,33019.56119758029,19799840.718760457,72665415.43785088
2015-10-24,9760.130436023448,51781.12533989221,26157.14956854284,18123393.868962273,66512855.49909154
2015-10-25,14664.140117039564,56580.993688218194,39299.89551366604,19803347.790876366,72678286.39251626
2015-10-26,6884.734031292167,70434.73647992335,18451.087203863008,24652157.767973173,90473419.00846155
2015-10-27,10833.448082764135,51210.50946330266,29033.640861807882,17923678.31215593,65779899.40561225
2015-10-28,11020.976451887307,55477.41923626079,29536.216891057986,19417096.732691273,71260745.00897697
2015-10-29,14368.591296004503,62342.41389237533,38507.82467329207,21819844.862331364,80078830.64475611
2015-10-30,11381.559359503195,69225.17960469039,30502.579083468565,24228812.861641634,88919743.20222479
2015-10-31,10662.908322797648,61992.48370082159,28576.594305097697,21697369.295287557,79629345.31370533
2015-11-01,8343.793994518841,60439.07916967396,22361.367905310493,21153677.709385887,77633997.1934462
2015-11-02,10825.703741677033,68288.70181062668,29012.88602769445,23901045.633719333,87716837.47574995
2015-11-03,14312.198146647082,60168.69763421109,38356.69103301418,21059044.17197388,77286692.11114414
2015-11-04,5204.067601303237,72609.64529494922,13946.901171492676,25413375.853232224,93267089.38136226
2015-11-05,13601.711246957653,65841.37532427421,36452.586141846514,23044481.363495972,84573246.60403022
2015-11-06,12304.989048757448,71508.341094219,32977.37065066997,25027919.382976647,91852464.13552429
2015-11-07,11544.169322564168,72601.44553892844,30938.373784471973,25410505.938624952,93256556.79475357
2015-11-08,11293.873977694519,69126.11577136672,30267.582260221312,24194140.51997835,88792495.70832054
2015-11-09,10622.908138519744,66365.40979679923,28469.393811232916,23227893.428879727,85246368.88398859
2015-11-10,13248.132831608536,65746.78651904094,35504.99598871088,23011375.281664327,84451747.28370808
2015-11-11,11441.289264836383,63452.52004910369,30662.65522976151,22208382.01718629,81504762.00307369
2015-11-12,9293.268610592535,71523.57315177836,24905.959876387995,25033250.603122424,91872029.7134593
2015-11-13,13481.86576615619,67299.52925821951,36131.40025329859,23554835.240376826,86446245.33218294
2015-11-14,13249.787552930555,75246.27072646016,35509.43064185389,26336194.754261054,96653834.74813807
2015-11-15,14475.42135368537,65948.66326331183,38794.129227876794,23082032.142159138,84711057.96172403
2015-11-16,13857.638246740073,64941.311155342184,37138.4705012634,22729458.904369764,83417114.17903703
2015-11-17,14633.453431412083,68260.56004549634,39217.65519618439,23891196.01592372,87680689.37844005
2015-11-18,14911.49808964877,74769.57056531998,39962.81488025871,26169349.69786199,96041513.39115351
2015-11-19,12866.95344328865,63358.00192925807,34483.435228013586,22175300.675240323,81383353.47813198
2015-11-20,12340.41086296269,62051.85645686688,33072.30111274001,21718149.75990341,79705609.61884551
2015-11-21,10257.71506533771,67651.87586279731,27490.676375105064,23678156.55197906,86898834.54576315
2015-11-22,15748.848100754902,71716.32644325955,42206.91291002314,25100714.25514084,92119621.31636688
2015-11-23,16377.851966758559,71730.24109216107,43892.64327091294,25105584.382256374,92137494.6828809
2015-11-24,15826.899594312388,69692.2269714439,42416.0909127572,24392279.440005366,89519665.5448197
2015-11-25,13792.99537551709,63435.9792231814,36965.2276063858,22202592.728113487,81483515.3121765
2015-11-26,15947.141976531244,66003.4763850474,42738.34049710374,23101216.734766588,84781465.41659337
2015-11-27,15092.138424445578,68019.54743509076,40446.93097751415,23806841.602281768,87371108.68037409
2015-11-28,15290.904497269585,69687.18544150189,40979.62405268249,24390514.90452566,89513189.69960918
2015-11-29,16496.136705927827,68800.50176386819,44209.64637188658,24080175.617353864,88374244.51568867
2015-11-30,14308.98736598431,71676.00437432792,38348.08614083796,25086601.531014774,92067827.61882421
2015-12-01,18004.637118682178,61988.76960042723,48252.42747806824,21696069.36014953,79624574.55174877
2015-12-02,15300.043631218305,66740.9229295868,41004.116931665056,23359323.025355376,85728715.50305423
2015-12-03,13359.292484053989,67549.85872367778,35802.90385726469,23642450.553287223,86767793.5305641
2015-12-04,18574.608520094826,70500.29949247035,49779.950833854135,24675104.82236462,90557634.69807816
2015-12-05,15023.670978376298,68697.08856444046,40263.438222048484,24043980.99755416,88241410.26102377
2015-12-06,17215.976601817183,71111.22947075141,46138.81729287005,24888930.31476299,91342374.25518018
2015-12-07,16174.417798994402,66170.14061779979,43347.439701305,23159549.216229923,84995545.62356381
2015-12-08,19017.22800419574,69752.63621158685,50966.17105124458,24413422.674055394,89597261.2137833
2015-12-09,21043.131426350075,70106.45962908052,56395.59222261821,24537260.87017818,90051747.39355393
2015-12-10,20817.68809925497,57929.22368015289,55791.40410600333,20275228.288053513,74410087.81715639
2015-12-11,16933.177027081892,73148.33456456121,45380.91443257948,25601917.097596426,93959035.74817888
2015-12-12,19777.004281329737,65127.375753324915,53002.3714739637,22794581.51366372,83656114.15514585
2015-12-13,16368.142170432606,68542.35186035151,43866.62101675939,23989823.15112303,88042650.96462151
2015-12-14,17636.22808107448,70773.4841775544,47265.091257279615,24770719.46214404,90908540.42606862
2015-12-15,17091.90754550376,68505.30148384302,45806.31222195008,23976855.51934506,87995059.75599636
2015-12-16,18499.51583798105,63165.569056336,49578.70244578921,22107949.169717595,81136173.45286357
2015-12-17,19161.090015697555,57084.63963815515,51351.72124206945,19979623.873354305,73325219.6152103
2015-12-18,16316.081046413206,58852.316686349586,43727.0972043874,20598310.840222355,75595800.78361604
2015-12-19,21276.470012783175,53408.10231631274,57020.93963425891,18692835.810709458,68602707.42530371
2015-12-20,18570.95183356836,55996.59579938733,49770.15091396321,19598808.529785562,71927627.30431302
2015-12-21,22076.931405363262,55131.07998217423,59166.176166373545,19295877.99376098,70815872.23710279
2015-12-22,18122.688324468385,63350.18227826085,48568.80470957528,22172563.797391295,81373309.13642605
2015-12-23,18677.243404541736,63439.10937216621,50055.012324171854,22203688.28025817,81487535.98854749
2015-12-24,18332.793335774142,59114.54525107026,49131.8861398747,20690090.83787459,75932633.37499975
2015-12-25,22071.661174431436,56763.81921315122,59152.051947476255,19867336.724602923,72913125.77929273
2015-12-26,18097.61641361084,67311.5362639316,48501.61198847705,23559037.69237606,86461668.33102013
2015-12-27,17807.010076237977,55698.8167845031,47722.78700431778,19494585.87457608,71545130.15969421
2015-12-28,23506.138166831923,57946.111978511944,62996.450287109554,20281139.19247918,74431780.83639859
2015-12-29,21715.64495084478,62926.082577850655,58197.928468264014,22024128.902247727,80828553.07124916
2015-12-30,23052.697526400545,60783.19446341311,61781.22937075346,21274118.062194586,78076013.28825413
2015-12-31,19070.618449252062,50937.72866056151,51109.25744399553,17828205.031196527,65429512.464491256
2016-01-01,17848.2616276259,50585.70540130556,47833.34116203742,17704996.890456945,64977338.587976985
2016-01-02,20890.762902690745,60657.75480741658,55987.2445792112,21230214.1825958,77914886.05012658
2016-01-03,20121.8807722048,44103.62590288372,53926.64046950887,15436269.066009302,56651107.472254135
2016-01-04,21533.788262670783,61294.12364586553,57710.5525439577,21452943.276052933,78732301.82311426
2016-01-05,21284.12725251099,51394.8168357658,57041.46103672945,17988185.89251803,66016642.22554117
2016-01-06,21152.97688019141,47037.843759492986,56689.97803891298,16463245.315822544,60420110.30906873
2016-01-07,21058.58269165711,53545.290914338904,56437.001613641056,18740851.820018616,68778926.17946832
2016-01-08,19278.96349422164,54071.451169427775,51667.622164513996,18925007.90929972,69454779.02712998
2016-01-09,25448.615437368462,37412.22472915716,68202.28937214748,13094278.655205008,48056002.66460238
2016-01-10,22044.002854356717,46170.27304468119,59077.92764967601,16159595.565638416,59305715.72589298
2016-01-11,20141.830971223597,58164.409446427904,53980.107002879246,20357543.306249764,74712183.93393663
2016-01-12,21116.79177094494,45065.77463314313,56593.00194613244,15773021.121600095,57886987.51627235
2016-01-13,24637.234878819087,43995.20299945396,66027.78947523516,15398321.049808886,56511838.25279861
2016-01-14,22889.725765898133,45370.50831700559,61344.465052606996,15879677.910951955,58278417.933193676
2016-01-15,27833.013930466597,48062.038723162244,74592.47733365049,16821713.553106785,61735688.7399019
2016-01-16,24591.82717013137,42774.15704802567,65906.09681595209,14970954.966808982,54943404.72818896
2016-01-17,22465.245256450165,43697.28568077871,60206.857287286446,15294049.988272548,56129163.456960246
2016-01-18,20927.33481792442,44015.85926046394,56085.25731203745,15405550.741162376,56538371.22006592
2016-01-19,21885.32422200816,40310.493309468904,58652.66891498187,14108672.658314114,51778828.656012796
2016-01-20,24667.03079530832,48160.155481719994,66107.6425314263,16856054.418601997,61861719.71626933
2016-01-21,22553.809231720294,39880.95027121996,60444.20874101039,13958332.594926985,51227080.62338203
2016-01-22,26147.957255537993,40964.3383902844,70076.52544484183,14337518.436599538,52618692.6623203
2016-01-23,26719.73178904205,33226.7797504809,71608.88119463269,11629372.912668314,42679798.58949271
2016-01-24,21944.940701376232,34366.62587372874,58812.4410796883,12028319.05580506,44143930.934804566
2016-01-25,23317.080234373985,28994.773634206365,62489.77502812228,10148170.771972228,37243786.73313808
2016-01-26,23172.816032268205,46879.645095557236,62103.146966478795,16407875.78344503,60216904.12524326
2016-01-27,24908.254738863296,39056.95593263315,66754.12270015363,13669934.576421604,50168659.89546728
2016-01-28,25727.08459224622,33830.21764607226,68948.58670721987,11840576.17612529,43454914.566379815
2016-01-29,24405.081787155355,39012.90539036246,65405.619189576355,13654516.886626858,50112076.97392057
2016-01-30,29242.2162809519,37171.211813708614,78369.13963295109,13009924.134798013,47746421.57470871
2016-01-31,25027.595127102926,41086.82475199607,67073.95494063584,14380388.663198624,52776026.39393895
2016-02-01,23882.847897781794,31829.834649664455,64006.03236605521,11140442.127382558,40885422.60749399
2016-02-02,26489.187647753373,31734.29853613754,70991.02289597904,11107004.487648139,40762706.46966867
2016-02-03,28497.125862846602,32858.03427519375,76372.2973124289,11500311.996317811,42206145.02648637
2016-02-04,26506.035802632203,29289.784949834313,71036.1759510543,10251424.732442008,37622728.76806217
2016-02-05,26751.42561968871,33963.163949745525,71693.82066076575,11887107.382410934,43625684.093448125
2016-02-06,25241.823930447503,40842.470033495425,67648.08813359932,14294864.5117234,52462152.75802487
2016-02-07,24258.70105958089,34203.390847312985,65013.31883967679,11971186.796559544,43934255.543373525
2016-02-08,27976.35227257572,34251.932322703185,74976.62409050294,11988176.312946113,43996607.06851223
2016-02-09,23728.476575338005,30060.174223492213,63592.317221905854,10521060.978222273,38612293.79007574
2016-02-10,29972.34531963088,28290.67884395541,80325.88545661076,9901737.595384393,36339376.97506072
2016-02-11,26027.130359202976,28530.12580146455,69752.70936266398,9985544.030512592,36646946.59198121
2016-02-12,24385.353953956124,27400.743563680448,65352.74859660242,9590260.247288156,35196255.10754754
2016-02-13,30558.79818184636,32003.141240095865,81897.57912734825,11201099.434033552,41108034.922903135
2016-02-14,26214.10717374475,30505.785054587253,70253.80722563593,10677024.769105537,39184680.90261732
2016-02-15,28556.380516559122,27899.720046236984,76531.09978437846,9764902.016182944,35837190.399391405
2016-02-16,25628.98007672828,26151.50483698131,68685.66660563179,9153026.692943458,33591607.96310249
2016-02-17,27486.529124257897,32282.03701842224,73663.89805301117,11298712.956447784,41466276.550163366
2016-02-18,29420.872059902045,36068.91698714009,78847.93712053749,12624120.94549903,46330523.869981445
2016-02-19,27210.74604879418,18726.926319822072,72924.7994107684,6554424.211937726,24054736.85781145
2016-02-20,29710.01449739719,33995.96434445656,79622.83885302447,11898587.520559795,43667816.20045445
2016-02-21,25759.355501924634,29227.256128912286,69035.07274515802,10229539.645119298,37542410.49758782
2016-02-22,28298.94979186295,33161.04149250175,75841.18544219271,11606364.522375612,42595357.79711849
2016-02-23,26254.570956620908,28841.745675022383,70362.25016374404,10094610.986257832,37047222.31956624
2016-02-24,28495.87761332561,30709.547048629134,76368.95200371263,10748341.467020197,39446413.18396412
2016-02-25,32535.066027505334,31940.241262400057,87193.9769537143,11179084.44184002,41027239.90155287
2016-02-26,30093.460089794804,27043.32336880828,80650.47304065007,9465163.179082898,34737148.86723424
2016-02-27,27214.14493019988,20872.850419160408,72933.90841293568,7305497.646706142,26811176.363411542
2016-02-28,26638.678900894283,31404.111013451125,71391.65945439668,10991438.854707893,40338580.59677797
2016-02-29,31370.238731820147,28740.78557778845,84072.239801278,10059274.952225957,36917539.074669264
2016-03-01,26557.892834607817,27854.416290370715,71175.15279674895,9749045.701629749,35778997.724981174
2016-03-02,31575.619003783246,31996.31986367791,84622.6589301391,11198711.952287268,41099272.86489427
2016-03-03,27784.489699215173,35407.9518239757,74462.43239389667,12392783.138391497,45481514.117896795
2016-03-04,30580.78824455174,37757.190973440476,81956.51249539867,13215016.840704165,48499111.805384286
2016-03-05,29714.20380724783,31188.207399578678,79634.0662034242,10915872.589852538,40061252.40475881
2016-03-06,29238.537325679536,27345.040426433286,78359.28003282116,9570764.14925165,35124704.42775355
2016-03-07,27143.083949292068,24178.476592114042,72743.46498410274,8462466.807239914,31057253.182570484
2016-03-08,28118.25573498469,24271.18014507971,75356.92536975897,8494913.050777897,31176330.896354884
2016-03-09,30746.7147868436,23168.076581206333,82401.19562874085,8108826.803422216,29759394.368559532
2016-03-10,30374.163183259272,37808.22590651449,81402.75733113485,13232879.06728007,48564666.17691786
2016-03-11,30346.68716132069,38557.668014613075,81329.12159233945,13495183.805114577,49527324.5647705
2016-03-12,29878.520557507625,37432.59135860795,80074.43509412045,13101406.97551278,48082163.6001319
2016-03-13,27661.490203910827,37537.4362899163,74132.79374648102,13138102.701470705,48216836.914397486
2016-03-14,29483.990478409058,36448.36335141716,79017.09448213628,12756927.172996005,46817922.724895336
2016-03-15,32782.85551307991,39451.48599757967,87858.05277505415,13808020.099152884,50675433.76389108
2016-03-16,31368.11635101736,33783.01254327479,84066.55182072653,11824054.390146175,43394279.61183646
2016-03-17,32465.074384532527,38192.88838988445,87006.39935054717,13367510.936459556,49058765.13680657
2016-03-18,29820.848711601215,30655.883742687085,79919.87454709125,10729559.309940478,39377482.66748156
2016-03-19,28729.18156107018,36523.62790450898,76994.20658366808,12783269.766578143,46914600.043341786
2016-03-20,28192.954261871644,39264.65944343655,75557.11742181602,13742630.805202791,50435455.05509424
2016-03-21,26190.734191079253,29025.09421664619,70191.1676320924,10158782.975826167,37282733.52128203
2016-03-22,31888.32967833519,48730.09996644124,85460.72353793832,17055534.98825443,62593813.40689376
2016-03-23,29480.06290605525,33885.419115277546,79006.56858822807,11859896.690347139,43525820.853574
2016-03-24,27239.0008130577,39889.370435298224,73000.52217899464,13961279.652354378,51237896.32414056
2016-03-25,29914.518472634154,41205.27543153136,80170.90950665953,14421846.401035974,52928176.29180203
2016-03-26,31189.425570361786,42365.457956375074,83587.66052856958,14827910.284731276,54418430.74496378
2016-03-27,27499.434386026023,43729.27576716086,73698.48415454975,15305246.518506302,56170254.72291812
2016-03-28,30356.25965194197,38457.23882878901,81354.77586720449,13460033.590076152,49398323.275579475
2016-03-29,30018.201534864715,36643.2723817721,80448.78011343745,12825145.333620235,47068283.374386266
2016-03-30,26917.46056670051,50808.9441991725,72138.79431875737,17783130.469710376,65264088.82383708
2016-03-31,31918.282525654646,45339.00929480667,85540.99716875446,15868653.253182333,58237957.43917916
2016-04-01,31059.390115278755,49830.549280402556,83239.16550894707,17440692.248140894,64007340.550677076
2016-04-02,30020.458537794242,47171.69780118649,80454.82888128857,16510094.230415272,60592045.82562405
2016-04-03,31254.582347546388,49874.1140838134,83762.28069142433,17455939.92933469,64063299.54065831
2016-04-04,29909.133119083745,53657.19684733827,80156.47675914444,18780018.896568395,68922669.350406
2016-04-05,26913.303353638898,40624.85845733719,72127.65298775226,14218700.460068017,52182630.68844962
2016-04-06,30437.284259813456,51181.303425188744,81571.92181630006,17913456.198816057,65742384.24965493
2016-04-07,25742.893225073527,44589.33641436722,68990.95384319706,15606267.745028526,57275002.62425469
2016-04-08,29738.886457011216,48401.88098572827,79700.21570479007,16940658.345004894,62172216.12616796
2016-04-09,32429.31860275945,42656.21156343152,86910.57385539533,14929674.04720103,54791903.75322778
2016-04-10,28367.008787924246,48788.024319611635,76023.58355163698,17075808.511864074,62668217.23854115
2016-04-11,30035.676744136625,64863.962067310524,80495.61367428616,22702386.723558683,83317759.27546036
2016-04-12,28407.693167370482,49278.9412578345,76132.6176885529,17247629.440242074,63298800.04568841
2016-04-13,28542.055038377064,63758.06947893252,76492.70750285054,22315324.317626383,81897240.24568883
2016-04-14,29530.76324813383,52485.10531732335,79142.44550499867,18369786.86106317,67417117.78010184
2016-04-15,28891.391737702677,55737.32346050309,77428.92985704319,19508063.21117608,71594591.98501621
2016-04-16,25761.62887055341,57449.82749690254,69041.16537308315,20107439.62391589,73794303.41977131
2016-04-17,29815.517393775463,54663.03990064751,79905.58661531824,19132063.965226628,70214674.75238173
2016-04-18,29237.605036476158,52861.57533039207,78356.7814977561,18501551.365637224,67900693.51188861
2016-04-19,31197.00081532533,55388.92381143388,83607.96218507188,19386123.334001858,71147072.63578682
2016-04-20,28244.15956279583,57574.75412886764,75694.34762829283,20151163.94510367,73954771.67853047
2016-04-21,30858.61955852772,66053.4802529924,82701.1004168543,23118718.08854734,84845695.38496874
2016-04-22,28273.239914069447,56352.964875841106,75772.28296970612,19723537.706544384,72385383.38301788
2016-04-23,31273.7802673408,63598.55225147241,83813.73111647335,22259493.28801534,81692340.3670163
2016-04-24,30754.647898212213,57971.978550689455,82422.45636720874,20290192.492741305,74465006.44836059
2016-04-25,30835.917303194776,62398.41718056468,82640.258372562,21839446.013197638,80150766.86843532
2016-04-26,28881.062247826005,60314.11539158867,77401.2468241737,21109940.38705603,77473481.22049563
2016-04-27,33710.42102542931,61786.135602519775,90343.92834815054,21625147.46088192,79364291.18143664
2016-04-28,26715.15970998027,62771.43882798905,71596.62802274713,21970003.589796167,80629913.17455193
2016-04-29,28150.542726774227,62296.84694751691,75443.45450775493,21803896.431630917,80020299.90408546
2016-04-30,30871.497497402008,67669.60401247829,82735.61329303739,23684361.404367402,86921606.35402836
2016-05-01,24931.884227046827,63072.65900988388,66817.4497284855,22075430.653459355,81016830.49819583
2016-05-02,28891.443068393855,62588.247609598766,77429.06742329554,21905886.663359568,80394604.0545296
2016-05-03,25715.82451232676,63030.252992092974,68918.40969303572,22060588.54723254,80962359.96834342
2016-05-04,30833.962156318994,69966.16445192037,82635.0185789349,24488157.55817213,89871538.23849171
2016-05-05,26604.174584030337,63890.11612451184,71299.1878852013,22361540.643579144,82066854.16193546
2016-05-06,26465.632256140067,66771.79221700734,70927.89444645538,23370127.27595257,85768367.10274594
2016-05-07,28836.91184906079,65432.10862106017,77282.92375548293,22901238.01737106,84047543.52375178
2016-05-08,25851.29603525341,77021.60014962155,69281.47337447914,26957560.05236754,98934245.39218886
2016-05-09,24387.235487003578,71796.57500708151,65357.79110516959,25128801.252478525,92222700.59659618
2016-05-10,30305.987707777607,69056.76175248498,81220.04705684399,24169866.61336974,88703410.47106695
2016-05-11,31252.965127957857,64089.05586487566,83757.94654292706,22431169.552706484,82322392.25843279
2016-05-12,28130.305529116788,69779.32065670752,75389.218818033,24422762.229847632,89631537.38354081
2016-05-13,30518.786623583466,65997.01950913746,81790.3481512037,23098956.82819811,84773171.55948706
2016-05-14,27074.056893560726,68098.07245415224,72558.47247474275,23834325.358953282,87471974.06735854
2016-05-15,31207.390224701598,71484.4053765732,83635.80580220028,25019541.881800614,91821718.70620826
2016-05-16,28560.550959536937,70279.47951692203,76542.27657155899,24597817.830922708,90273991.43948634
2016-05-17,24887.177481095,67636.1582135242,66697.63564933461,23672655.37473347,86878645.22527184
2016-05-18,23923.113869444052,75318.10876446615,64113.94517011006,26361338.06756315,96746110.70795676
2016-05-19,26165.83175705262,71603.59088080718,70124.42910890102,25061256.80828251,91974812.4863968
2016-05-20,27411.164116137064,72672.50207821731,73461.91983124733,25435375.72737606,93347828.91947013
2016-05-21,24521.48266686842,72176.8306818463,65717.57354720737,25261890.738646206,92711139.01083158
2016-05-22,27452.830322478232,60351.60749552659,73573.58526424167,21123062.623434305,77521639.8280039
2016-05-23,29116.68520239332,80146.41490950792,78032.7163424141,28051245.21832777,102948069.9512629
2016-05-24,23703.966395200245,72335.94964514385,63526.62993913666,25317582.375800345,92915527.31918727
2016-05-25,26591.10538980781,65711.28653199153,71264.16244468493,22998950.286197033,84406147.55034311
2016-05-26,24773.63286212847,70846.22513639314,66393.3360705043,24796178.7977376,91001976.18769698
2016-05-27,24191.117464128587,60575.774597080526,64832.194803864615,21201521.108978182,77809582.46994993
2016-05-28,26578.38070272732,69821.11293733474,71230.06028330923,24437389.528067153,89685219.56800646
2016-05-29,25845.437966100148,65409.18542533751,69265.7737491484,22893214.89886813,84018098.67884603
2016-05-30,25157.164243468163,56143.46473622264,67421.20017249467,19650212.657677922,72116280.45367797
2016-05-31,23508.650026230385,68659.73054954628,63003.18207029744,24030905.692341194,88193423.89089218
2016-06-01,24754.607296566122,74256.16282874196,66342.3475547972,25989656.99005968,95382041.15351903
2016-06-02,19970.264851018022,69926.75759841708,53520.309800728304,24474365.15944598,89820920.13516673
2016-06-03,24931.28561038962,69753.63334045064,66815.84543584418,24413771.669157725,89598542.02580884
2016-06-04,23546.51263727545,64691.84792957592,63104.65386789821,22642146.77535157,83096678.66554026
2016-06-05,23494.234235550113,64439.221209091615,62964.54775127431,22553727.423182063,82772179.64307816
